user_id,source_pool,source_license,dest_platform,source_platform,dest_license,pool_percentage,training_requirement,migration_date,status
USR-2279,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-12-13,Pending
USR-2280,Pool_3,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Directed,2024-02-19,Migrated
USR-2281,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-01-27,Pending
USR-2282,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-06-22,Migrated
USR-2283,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-11-17,Pending
USR-2284,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-03-01,Migrated
USR-2285,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-12-18,Migrated
USR-2286,Pool_5,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-07-11,Pending
USR-2287,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Directed,2024-12-09,Migrated
USR-2288,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-11-28,Migrated
USR-2289,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-08-15,Pending
USR-2290,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-02-12,Pending
USR-2291,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-09-17,Migrated
USR-2292,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-10-20,Migrated
USR-2293,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-02-18,Pending
USR-2294,Pool_5,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-09-04,Migrated
USR-2295,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-06-01,Migrated
USR-2296,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-02-02,Pending
USR-2297,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Directed,2024-10-02,Migrated
USR-2298,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-01-11,Migrated
USR-2299,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-09-28,Pending
USR-2300,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-10-26,Pending
USR-2301,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-11-29,Pending
USR-2302,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-12-03,Migrated
USR-2303,Pool_3,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-11-02,Migrated
USR-2304,Pool_4,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-08-16,Migrated
USR-2305,Pool_3,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-03-06,Migrated
USR-2306,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-02-14,Pending
USR-2307,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-01-18,Pending
USR-2308,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-06-01,Migrated
USR-2309,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-08-04,Pending
USR-2310,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-05-07,Migrated
USR-2311,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-09-22,Pending
USR-2312,Pool_4,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-09-30,Migrated
USR-2313,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-12-21,Pending
USR-2314,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-06-29,Pending
USR-2315,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-12-18,Pending
USR-2316,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-05-01,Migrated
USR-2317,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-04-20,Migrated
USR-2318,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-04-20,Migrated
USR-2319,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-11-14,Pending
USR-2320,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-05-13,Pending
USR-2321,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-07-23,Pending
USR-2322,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-12-12,Pending
USR-2323,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-10-01,Pending
USR-2324,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-05-17,Migrated
USR-2325,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-04-08,Migrated
USR-2326,Pool_4,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-11-27,Migrated
USR-2327,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-08-02,Migrated
USR-2328,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-08-10,Migrated
USR-2329,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-05-06,Pending
USR-2330,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-02-26,Migrated
USR-2331,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-06-17,Migrated
USR-2332,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-06-19,Pending
USR-2333,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-04-25,Migrated
USR-2334,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-04-23,Migrated
USR-2335,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-03-04,Pending
USR-2336,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-06-05,Migrated
USR-2337,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-02-18,Pending
USR-2338,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-05-24,Pending
USR-2339,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-01-25,Pending
USR-2340,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-07-18,Migrated
USR-2341,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-12-13,Migrated
USR-2342,Pool_3,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-10-31,Migrated
USR-2343,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-10-30,Migrated
USR-2344,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-09-19,Migrated
USR-2345,Pool_3,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-03-14,Migrated
USR-2346,Pool_5,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-01-28,Pending
USR-2347,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-07-08,Migrated
USR-2348,Pool_3,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-11-07,Migrated
USR-2349,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-08-12,Pending
USR-2350,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-09-14,Migrated
USR-2351,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-09-23,Migrated
USR-2352,Pool_5,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Directed,2024-04-27,Migrated
USR-2353,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-06-05,Pending
USR-2354,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-02-16,Pending
USR-2355,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-05-02,Pending
USR-2356,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-01-30,Migrated
USR-2357,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-09-09,Migrated
USR-2358,Pool_3,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-08-05,Migrated
USR-2359,Pool_4,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Directed,2024-03-10,Migrated
USR-2360,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-12-12,Pending
USR-2361,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-07-26,Migrated
USR-2362,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-01-04,Migrated
USR-2363,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-06-25,Migrated
USR-2364,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-09-27,Migrated
USR-2365,Pool_3,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-08-17,Migrated
USR-2366,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-09-25,Migrated
USR-2367,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-07-06,Migrated
USR-2368,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-01-27,Migrated
USR-2369,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-07-10,Pending
USR-2370,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-12-13,Migrated
USR-2371,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-03-01,Migrated
USR-2372,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-05-15,Migrated
USR-2373,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-10-18,Migrated
USR-2374,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-11-25,Pending
USR-2375,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-08-25,Pending
USR-2376,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-01-30,Migrated
USR-2377,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-06-17,Pending
USR-2378,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-06-28,Migrated
USR-2379,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-06-30,Migrated
USR-2380,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-04-11,Migrated
USR-2381,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-03-19,Migrated
USR-2382,Pool_3,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-01-04,Pending
USR-2383,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-04-25,Migrated
USR-2384,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-07-05,Pending
USR-2385,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-05-17,Pending
USR-2386,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-08-12,Migrated
USR-2387,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-08-10,Migrated
USR-2388,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-12-29,Migrated
USR-2389,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-01-21,Migrated
USR-2390,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-06-18,Migrated
USR-2391,Pool_5,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-04-11,Migrated
USR-2392,Pool_4,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Directed,2024-05-16,Migrated
USR-2393,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-09-10,Migrated
USR-2394,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-06-15,Migrated
USR-2395,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-07-23,Migrated
USR-2396,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-07-18,Pending
USR-2397,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-01-11,Migrated
USR-2398,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-01-07,Migrated
USR-2399,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-12-13,Migrated
USR-2400,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-11-01,Migrated
USR-2401,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-05-28,Migrated
USR-2402,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-08-07,Migrated
USR-2403,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-09-18,Migrated
USR-2404,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-02-28,Migrated
USR-2405,Pool_4,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Directed,2024-05-06,Migrated
USR-2406,Pool_4,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-08-30,Migrated
USR-2407,Pool_3,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-12-24,Migrated
USR-2408,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-04-06,Migrated
USR-2409,Pool_4,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-11-20,Migrated
USR-2410,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-07-24,Migrated
USR-2411,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-03-15,Migrated
USR-2412,Pool_5,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-02-16,Pending
USR-2413,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-09-25,Migrated
USR-2414,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-04-28,Pending
USR-2415,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-02-01,Migrated
USR-2416,Pool_4,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-06-04,Pending
USR-2417,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-06-28,Migrated
USR-2418,Pool_5,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-01-25,Migrated
USR-2419,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-12-04,Migrated
USR-2420,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-08-29,Migrated
USR-2421,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-08-08,Migrated
USR-2422,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-07-05,Migrated
USR-2423,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-12-08,Pending
USR-2424,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-03-07,Migrated
USR-2425,Pool_5,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-07-04,Pending
USR-2426,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-11-05,Migrated
USR-2427,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-04-17,Pending
USR-2428,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-02-24,Pending
USR-2429,Pool_5,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-03-02,Migrated
USR-2430,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-12-01,Migrated
USR-2431,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-08-16,Migrated
USR-2432,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-10-06,Migrated
USR-2433,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-08-30,Pending
USR-2434,Pool_2,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-03-19,Migrated
USR-2435,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-10-08,Migrated
USR-2436,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Directed,2024-10-13,Migrated
USR-2437,Pool_5,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Directed,2024-08-17,Migrated
USR-2438,Pool_5,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-08-11,Pending
USR-2439,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-09-14,Migrated
USR-2440,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-05-20,Migrated
USR-2441,Pool_5,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-01-24,Migrated
USR-2442,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-12-21,Migrated
USR-2443,Pool_1,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-09-10,Migrated
USR-2444,Pool_2,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Directed,2024-02-08,Migrated
USR-2445,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-07-15,Migrated
USR-2446,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-11-06,Pending
USR-2447,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-03-22,Migrated
USR-2448,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-01-05,Pending
USR-2449,Pool_4,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-08-21,Migrated
USR-2450,Pool_5,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Instructor-Led,2024-05-12,Pending
USR-2451,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-12-28,Pending
USR-2452,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-04-24,Migrated
USR-2453,Pool_3,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-01-21,Migrated
USR-2454,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-05-22,Pending
USR-2455,Pool_1,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Self-Study,2024-01-27,Migrated
USR-2456,Pool_2,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-04-17,Pending
USR-2457,Pool_1,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Study,2024-06-26,Pending
USR-2458,Pool_5,GraphPad Prism Enterprise,Unknown,GraphPad Prism,Unknown,0.35,Self-Directed,2024-06-15,Pending
USR-2459,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Instructor-Led,2024-10-08,Migrated
USR-2460,Pool_2,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Study,2024-11-09,Migrated
USR-2461,Pool_4,GraphPad Prism Enterprise,R / RStudio,GraphPad Prism,Open Source,0.3,Self-Directed,2024-11-16,Migrated
USR-2462,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Instructor-Led,2024-04-22,Migrated
USR-2463,Pool_1,GraphPad Prism Enterprise,Jupyter,GraphPad Prism,Open Source,0.2,Self-Study,2024-05-11,Migrated
USR-2464,Pool_4,GraphPad Prism Enterprise,Other Software,GraphPad Prism,Commercial,0.15,Instructor-Led,2024-10-25,Migrated
